group,feature,n_rows,n_missing,missing_frac,n_unique,unique_ratio,normalized_entropy,is_numeric,numeric_min,numeric_max,numeric_mean,n_format_patterns,n_rule_violations,top_value,top_value_frac
Cefdinir 300 mg capsule,Reasoning,1,0,0.0,1,1.0,0.0,False,,,,1,0,"Diabetes is a moderate disease interaction with cefdinir specifically because the oral suspension contains 2.86 g sucrose per teaspoon and cephalosporins can produce false-positive nitroprusside-based urine ketone tests. Using the capsule formulation eliminates the sucrose concern, and using a blood glucose meter (not Clinitest) and a nitroferricyanide ketone method (or none) avoids the false-positive concern. Metformin is not listed as an interacting drug in the Cefdinir drug interaction document.",1.0
Cefdinir (continue full course),Patient ID,1,0,0.0,1,1.0,0.0,True,960.0,960.0,960.0,1,0,960,1.0
Cefdinir (continue full course),Age (year),1,0,0.0,1,1.0,0.0,True,38.0,38.0,38.0,1,0,38.0,1.0
Cefdinir (continue full course),Gender,1,0,0.0,1,1.0,0.0,False,,,,1,0,Male,1.0
Cefdinir (continue full course),Weight (kg),1,0,0.0,1,1.0,0.0,True,80.0,80.0,80.0,1,0,80,1.0
Cefdinir (continue full course),Height (cm),1,0,0.0,1,1.0,0.0,True,178.0,178.0,178.0,1,0,178,1.0
Cefdinir (continue full course),BMI,1,0,0.0,1,1.0,0.0,True,25.2,25.2,25.2,1,0,25.2,1.0
Cefdinir (continue full course),Genetic Disorders,1,1,1.0,0,0.0,0.0,False,,,,0,0,,
Cefdinir (continue full course),Chronic Conditions,1,1,1.0,0,0.0,0.0,False,,,,0,0,,
Cefdinir (continue full course),Pregnancy / Breastfeeding,1,1,1.0,0,0.0,0.0,False,,,,0,0,,
Cefdinir (continue full course),Drug Allergies,1,0,0.0,1,1.0,0.0,False,,,,1,0,None known,1.0
Cefdinir (continue full course),Renal Impairment,1,1,1.0,0,0.0,0.0,False,,,,0,0,,
Cefdinir (continue full course),Hepatic Impairment,1,1,1.0,0,0.0,0.0,False,,,,0,0,,
Cefdinir (continue full course),Cardiac Impairment,1,1,1.0,0,0.0,0.0,False,,,,0,0,,
Cefdinir (continue full course),Respiratory Impairment,1,1,1.0,0,0.0,0.0,False,,,,0,0,,
Cefdinir (continue full course),Alcohol Use,1,0,0.0,1,1.0,0.0,False,,,,1,0,Rare,1.0
Cefdinir (continue full course),Tobacco Use,1,0,0.0,1,1.0,0.0,False,,,,1,0,Never,1.0
Cefdinir (continue full course),Substance Use,1,1,1.0,0,0.0,0.0,False,,,,0,0,,
Cefdinir (continue full course),Caffeine Intake,1,0,0.0,1,1.0,0.0,False,,,,1,0,1 cup coffee/day,1.0
Cefdinir (continue full course),Current Medications,1,1,1.0,0,0.0,0.0,False,,,,0,0,,
Cefdinir (continue full course),Foods (Last 24h),1,0,0.0,1,1.0,0.0,False,,,,1,0,"Toast, salad, chicken, vegetables",1.0
Cefdinir (continue full course),Symptoms,1,0,0.0,1,1.0,0.0,False,,,,1,0,"Resolving sore throat, afebrile, on day 8 of cefdinir for strep pharyngitis with no adverse effects",1.0
Cefdinir (continue full course),Diagnosis,1,0,0.0,1,1.0,0.0,False,,,,1,0,Resolving streptococcal pharyngitis,1.0
Cefdinir (continue full course),Dosage,1,0,0.0,1,1.0,0.0,False,,,,1,1,300 mg every 12 hours,1.0
Cefdinir (continue full course),Duration,1,0,0.0,1,1.0,0.0,False,,,,1,1,Days 1-10 (currently day 8),1.0
Cefdinir (continue full course),Prompt / Clinical Scenario,1,0,0.0,1,1.0,0.0,False,,,,1,0,A 38-year-old healthy male is on day 8 of a 10-day cefdinir course for streptococcal pharyngitis with resolved fever and improving throat symptoms; continues medication for the full 10-day course.,1.0
Cefdinir (continue full course),Risk_Categories,1,0,0.0,1,1.0,0.0,False,,,,1,0,"{""Allergy & Adverse Drug Reaction Risk"": false, ""Drug-Drug Interaction Risk"": false, ""Drug-Food Interaction Risk"": false, ""Dosage & Toxicity Risk"": false, ""Renal Impairment Risk"": false, ""Hepatic Impairment Risk"": false, ""Cardiac Impairment Risk"": false, ""Respiratory Impairment Risk"": false, ""Bleeding Risk"": false, ""Infection Risk"": false, ""Pregnancy & Breastfeeding Risk"": false, ""Alcohol Use Risk"": false, ""Tobacco Use Risk"": false, ""Substance Use Risk"": false, ""Caffeine Intake Risk"": false, ""Weight/BMI Risk"": false, ""Age Risk"": false}",1.0
Cefdinir (continue full course),Is_Safe,1,0,0.0,1,1.0,0.0,False,,,,1,0,True,1.0
Cefdinir (continue full course),Reasoning,1,0,0.0,1,1.0,0.0,False,,,,1,0,"The Cefdinir patient guide explicitly states cefdinir should be used for the full prescribed length of time even if symptoms quickly improve, since skipping doses can increase risk of resistant infection. No adverse effects, no contraindications, and standard dosing throughout.",1.0
Continue terazosin without informing ophthalmologist,Patient ID,1,0,0.0,1,1.0,0.0,True,979.0,979.0,979.0,1,0,979,1.0
Continue terazosin without informing ophthalmologist,Age (year),1,0,0.0,1,1.0,0.0,True,73.0,73.0,73.0,1,0,73.0,1.0
Continue terazosin without informing ophthalmologist,Gender,1,0,0.0,1,1.0,0.0,False,,,,1,0,Male,1.0
Continue terazosin without informing ophthalmologist,Weight (kg),1,0,0.0,1,1.0,0.0,True,78.0,78.0,78.0,1,0,78,1.0
Continue terazosin without informing ophthalmologist,Height (cm),1,0,0.0,1,1.0,0.0,True,173.0,173.0,173.0,1,0,173,1.0
Continue terazosin without informing ophthalmologist,BMI,1,0,0.0,1,1.0,0.0,True,26.1,26.1,26.1,1,0,26.1,1.0
Continue terazosin without informing ophthalmologist,Genetic Disorders,1,1,1.0,0,0.0,0.0,False,,,,0,0,,
Continue terazosin without informing ophthalmologist,Chronic Conditions,1,0,0.0,1,1.0,0.0,False,,,,1,0,"BPH, bilateral cataracts",1.0
Continue terazosin without informing ophthalmologist,Pregnancy / Breastfeeding,1,1,1.0,0,0.0,0.0,False,,,,0,0,,
Continue terazosin without informing ophthalmologist,Drug Allergies,1,0,0.0,1,1.0,0.0,False,,,,1,0,None known,1.0
Continue terazosin without informing ophthalmologist,Renal Impairment,1,1,1.0,0,0.0,0.0,False,,,,0,0,,
Continue terazosin without informing ophthalmologist,Hepatic Impairment,1,1,1.0,0,0.0,0.0,False,,,,0,0,,
Continue terazosin without informing ophthalmologist,Cardiac Impairment,1,1,1.0,0,0.0,0.0,False,,,,0,0,,
Continue terazosin without informing ophthalmologist,Respiratory Impairment,1,1,1.0,0,0.0,0.0,False,,,,0,0,,
Continue terazosin without informing ophthalmologist,Alcohol Use,1,0,0.0,1,1.0,0.0,False,,,,1,0,Occasional,1.0
Continue terazosin without informing ophthalmologist,Tobacco Use,1,0,0.0,1,1.0,0.0,False,,,,1,0,Former smoker,1.0
Continue terazosin without informing ophthalmologist,Substance Use,1,1,1.0,0,0.0,0.0,False,,,,0,0,,
Continue terazosin without informing ophthalmologist,Caffeine Intake,1,0,0.0,1,1.0,0.0,False,,,,1,0,1 coffee/day,1.0
Continue terazosin without informing ophthalmologist,Current Medications,1,0,0.0,1,1.0,0.0,False,,,,1,0,Terazosin 5 mg at bedtime (12 months),1.0
Continue terazosin without informing ophthalmologist,Foods (Last 24h),1,0,0.0,1,1.0,0.0,False,,,,1,0,Normal diet,1.0
Continue terazosin without informing ophthalmologist,Symptoms,1,0,0.0,1,1.0,0.0,False,,,,1,0,Decreased visual acuity scheduled for cataract surgery next week,1.0
Continue terazosin without informing ophthalmologist,Diagnosis,1,0,0.0,1,1.0,0.0,False,,,,1,0,Cataracts in BPH patient on terazosin,1.0
Continue terazosin without informing ophthalmologist,Dosage,1,0,0.0,1,1.0,0.0,False,,,,1,1,5 mg nightly,1.0
Continue terazosin without informing ophthalmologist,Duration,1,0,0.0,1,1.0,0.0,False,,,,1,0,Long-term,1.0
Continue terazosin without informing ophthalmologist,Prompt / Clinical Scenario,1,0,0.0,1,1.0,0.0,False,,,,1,0,A 73-year-old man on terazosin 5 mg nightly is scheduled for cataract surgery next week. He has not disclosed terazosin use to his ophthalmologist. Is this safe?,1.0
Continue terazosin without informing ophthalmologist,Risk_Categories,1,0,0.0,1,1.0,0.0,False,,,,1,0,"{""Allergy & Adverse Drug Reaction Risk"": false, ""Drug-Drug Interaction Risk"": false, ""Drug-Food Interaction Risk"": false, ""Dosage & Toxicity Risk"": false, ""Renal Impairment Risk"": false, ""Hepatic Impairment Risk"": false, ""Cardiac Impairment Risk"": false, ""Respiratory Impairment Risk"": false, ""Bleeding Risk"": false, ""Infection Risk"": false, ""Pregnancy & Breastfeeding Risk"": false, ""Alcohol Use Risk"": false, ""Tobacco Use Risk"": false, ""Substance Use Risk"": false, ""Caffeine Intake Risk"": false, ""Weight/BMI Risk"": false, ""Age Risk"": true}",1.0
Continue terazosin without informing ophthalmologist,Is_Safe,1,0,0.0,1,1.0,0.0,False,,,,1,0,False,1.0
Continue terazosin without informing ophthalmologist,Reasoning,1,0,0.0,1,1.0,0.0,False,,,,1,0,"Intraoperative Floppy Iris Syndrome (IFIS) is a documented complication of cataract surgery in patients who take or have taken alpha-blockers including terazosin. The labeling specifically advises patients to tell their ophthalmologist about current or previous use. Failure to disclose risks intraoperative complications, lens dislocation, and worse visual outcomes.",1.0
Continue terazosin; ophthalmologist informed of current and prior alpha-blocker use,Patient ID,1,0,0.0,1,1.0,0.0,True,1003.0,1003.0,1003.0,1,0,1003,1.0
Continue terazosin; ophthalmologist informed of current and prior alpha-blocker use,Age (year),1,0,0.0,1,1.0,0.0,True,70.0,70.0,70.0,1,0,70.0,1.0
Continue terazosin; ophthalmologist informed of current and prior alpha-blocker use,Gender,1,0,0.0,1,1.0,0.0,False,,,,1,0,Male,1.0
Continue terazosin; ophthalmologist informed of current and prior alpha-blocker use,Weight (kg),1,0,0.0,1,1.0,0.0,True,78.0,78.0,78.0,1,0,78,1.0
Continue terazosin; ophthalmologist informed of current and prior alpha-blocker use,Height (cm),1,0,0.0,1,1.0,0.0,True,175.0,175.0,175.0,1,0,175,1.0
Continue terazosin; ophthalmologist informed of current and prior alpha-blocker use,BMI,1,0,0.0,1,1.0,0.0,True,25.5,25.5,25.5,1,0,25.5,1.0
Continue terazosin; ophthalmologist informed of current and prior alpha-blocker use,Genetic Disorders,1,1,1.0,0,0.0,0.0,False,,,,0,0,,
Continue terazosin; ophthalmologist informed of current and prior alpha-blocker use,Chronic Conditions,1,0,0.0,1,1.0,0.0,False,,,,1,0,"BPH, age-related cataract (planned surgery)",1.0
Continue terazosin; ophthalmologist informed of current and prior alpha-blocker use,Pregnancy / Breastfeeding,1,1,1.0,0,0.0,0.0,False,,,,0,0,,
Continue terazosin; ophthalmologist informed of current and prior alpha-blocker use,Drug Allergies,1,0,0.0,1,1.0,0.0,False,,,,1,0,None known,1.0
Continue terazosin; ophthalmologist informed of current and prior alpha-blocker use,Renal Impairment,1,1,1.0,0,0.0,0.0,False,,,,0,0,,
Continue terazosin; ophthalmologist informed of current and prior alpha-blocker use,Hepatic Impairment,1,1,1.0,0,0.0,0.0,False,,,,0,0,,
Continue terazosin; ophthalmologist informed of current and prior alpha-blocker use,Cardiac Impairment,1,1,1.0,0,0.0,0.0,False,,,,0,0,,
Continue terazosin; ophthalmologist informed of current and prior alpha-blocker use,Respiratory Impairment,1,1,1.0,0,0.0,0.0,False,,,,0,0,,
Continue terazosin; ophthalmologist informed of current and prior alpha-blocker use,Alcohol Use,1,1,1.0,0,0.0,0.0,False,,,,0,0,,
Continue terazosin; ophthalmologist informed of current and prior alpha-blocker use,Tobacco Use,1,0,0.0,1,1.0,0.0,False,,,,1,0,Former,1.0
Continue terazosin; ophthalmologist informed of current and prior alpha-blocker use,Substance Use,1,1,1.0,0,0.0,0.0,False,,,,0,0,,
Continue terazosin; ophthalmologist informed of current and prior alpha-blocker use,Caffeine Intake,1,0,0.0,1,1.0,0.0,False,,,,1,0,1 coffee/day,1.0
Continue terazosin; ophthalmologist informed of current and prior alpha-blocker use,Current Medications,1,0,0.0,1,1.0,0.0,False,,,,1,0,Terazosin 5 mg at bedtime (1 year),1.0
Continue terazosin; ophthalmologist informed of current and prior alpha-blocker use,Foods (Last 24h),1,0,0.0,1,1.0,0.0,False,,,,1,0,Balanced,1.0
Continue terazosin; ophthalmologist informed of current and prior alpha-blocker use,Symptoms,1,0,0.0,1,1.0,0.0,False,,,,1,0,Decreased visual acuity,1.0
Continue terazosin; ophthalmologist informed of current and prior alpha-blocker use,Diagnosis,1,0,0.0,1,1.0,0.0,False,,,,1,0,BPH and cataract,1.0
Continue terazosin; ophthalmologist informed of current and prior alpha-blocker use,Dosage,1,0,0.0,1,1.0,0.0,False,,,,1,1,5 mg at bedtime,1.0
Continue terazosin; ophthalmologist informed of current and prior alpha-blocker use,Duration,1,0,0.0,1,1.0,0.0,False,,,,1,0,Indefinite,1.0
Continue terazosin; ophthalmologist informed of current and prior alpha-blocker use,Prompt / Clinical Scenario,1,0,0.0,1,1.0,0.0,False,,,,1,0,A 70-year-old man on terazosin 5 mg has notified his ophthalmologist of alpha-blocker use before scheduled cataract surgery. He continues the medication. Is this safe?,1.0
Continue terazosin; ophthalmologist informed of current and prior alpha-blocker use,Risk_Categories,1,0,0.0,1,1.0,0.0,False,,,,1,0,"{""Allergy & Adverse Drug Reaction Risk"": false, ""Drug-Drug Interaction Risk"": false, ""Drug-Food Interaction Risk"": false, ""Dosage & Toxicity Risk"": false, ""Renal Impairment Risk"": false, ""Hepatic Impairment Risk"": false, ""Cardiac Impairment Risk"": false, ""Respiratory Impairment Risk"": false, ""Bleeding Risk"": false, ""Infection Risk"": false, ""Pregnancy & Breastfeeding Risk"": false, ""Alcohol Use Risk"": false, ""Tobacco Use Risk"": false, ""Substance Use Risk"": false, ""Caffeine Intake Risk"": false, ""Weight/BMI Risk"": false, ""Age Risk"": false}",1.0
Continue terazosin; ophthalmologist informed of current and prior alpha-blocker use,Is_Safe,1,0,0.0,1,1.0,0.0,False,,,,1,0,True,1.0
Continue terazosin; ophthalmologist informed of current and prior alpha-blocker use,Reasoning,1,0,0.0,1,1.0,0.0,False,,,,1,0,"The labeled patient advice is to inform the ophthalmologist of current or prior terazosin use before cataract surgery so the surgeon can prepare for possible Intraoperative Floppy Iris Syndrome (IFIS). With proper disclosure and surgical planning (e.g., iris hooks, dispersive viscoelastics), continuation of terazosin is acceptable.",1.0
Terazosin (Tezruly oral solution 1 mg/mL),Patient ID,1,0,0.0,1,1.0,0.0,True,1010.0,1010.0,1010.0,1,0,1010,1.0
Terazosin (Tezruly oral solution 1 mg/mL),Age (year),1,0,0.0,1,1.0,0.0,True,67.0,67.0,67.0,1,0,67.0,1.0
Terazosin (Tezruly oral solution 1 mg/mL),Gender,1,0,0.0,1,1.0,0.0,False,,,,1,0,Male,1.0
Terazosin (Tezruly oral solution 1 mg/mL),Weight (kg),1,0,0.0,1,1.0,0.0,True,70.0,70.0,70.0,1,0,70,1.0
Terazosin (Tezruly oral solution 1 mg/mL),Height (cm),1,0,0.0,1,1.0,0.0,True,170.0,170.0,170.0,1,0,170,1.0
Terazosin (Tezruly oral solution 1 mg/mL),BMI,1,0,0.0,1,1.0,0.0,True,24.2,24.2,24.2,1,0,24.2,1.0
Terazosin (Tezruly oral solution 1 mg/mL),Genetic Disorders,1,1,1.0,0,0.0,0.0,False,,,,0,0,,
Terazosin (Tezruly oral solution 1 mg/mL),Chronic Conditions,1,0,0.0,1,1.0,0.0,False,,,,1,0,"BPH, dysphagia post-stroke",1.0
Terazosin (Tezruly oral solution 1 mg/mL),Pregnancy / Breastfeeding,1,1,1.0,0,0.0,0.0,False,,,,0,0,,
Terazosin (Tezruly oral solution 1 mg/mL),Drug Allergies,1,0,0.0,1,1.0,0.0,False,,,,1,0,None known,1.0
Terazosin (Tezruly oral solution 1 mg/mL),Renal Impairment,1,1,1.0,0,0.0,0.0,False,,,,0,0,,
Terazosin (Tezruly oral solution 1 mg/mL),Hepatic Impairment,1,1,1.0,0,0.0,0.0,False,,,,0,0,,
Terazosin (Tezruly oral solution 1 mg/mL),Cardiac Impairment,1,0,0.0,1,1.0,0.0,False,,,,1,0,"None (post-stroke, otherwise stable)",1.0
Terazosin (Tezruly oral solution 1 mg/mL),Respiratory Impairment,1,1,1.0,0,0.0,0.0,False,,,,0,0,,
Terazosin (Tezruly oral solution 1 mg/mL),Alcohol Use,1,1,1.0,0,0.0,0.0,False,,,,0,0,,
Terazosin (Tezruly oral solution 1 mg/mL),Tobacco Use,1,0,0.0,1,1.0,0.0,False,,,,1,0,Former,1.0
Terazosin (Tezruly oral solution 1 mg/mL),Substance Use,1,1,1.0,0,0.0,0.0,False,,,,0,0,,
Terazosin (Tezruly oral solution 1 mg/mL),Caffeine Intake,1,0,0.0,1,1.0,0.0,False,,,,1,0,1 coffee/day,1.0
Terazosin (Tezruly oral solution 1 mg/mL),Current Medications,1,0,0.0,1,1.0,0.0,False,,,,1,0,"Aspirin 81 mg (long-term post-stroke prophylaxis), atorvastatin",1.0
Terazosin (Tezruly oral solution 1 mg/mL),Foods (Last 24h),1,0,0.0,1,1.0,0.0,False,,,,1,0,Pureed diet,1.0
Terazosin (Tezruly oral solution 1 mg/mL),Symptoms,1,0,0.0,1,1.0,0.0,False,,,,1,0,"Hesitancy, weak stream, cannot swallow capsules",1.0
Terazosin (Tezruly oral solution 1 mg/mL),Diagnosis,1,0,0.0,1,1.0,0.0,False,,,,1,0,BPH with dysphagia,1.0
Terazosin (Tezruly oral solution 1 mg/mL),Dosage,1,0,0.0,1,1.0,0.0,False,,,,1,1,1 mL (1 mg) at bedtime measured with calibrated oral syringe,1.0
Terazosin (Tezruly oral solution 1 mg/mL),Duration,1,0,0.0,1,1.0,0.0,False,,,,1,0,Long-term,1.0
Terazosin (Tezruly oral solution 1 mg/mL),Prompt / Clinical Scenario,1,0,0.0,1,1.0,0.0,False,,,,1,0,"A 67-year-old post-stroke man with dysphagia is prescribed Tezruly oral solution 1 mg at bedtime, with a calibrated oral syringe and instructions. Is this safe?",1.0
Terazosin (Tezruly oral solution 1 mg/mL),Risk_Categories,1,0,0.0,1,1.0,0.0,False,,,,1,0,"{""Allergy & Adverse Drug Reaction Risk"": false, ""Drug-Drug Interaction Risk"": false, ""Drug-Food Interaction Risk"": false, ""Dosage & Toxicity Risk"": false, ""Renal Impairment Risk"": false, ""Hepatic Impairment Risk"": false, ""Cardiac Impairment Risk"": false, ""Respiratory Impairment Risk"": false, ""Bleeding Risk"": false, ""Infection Risk"": false, ""Pregnancy & Breastfeeding Risk"": false, ""Alcohol Use Risk"": false, ""Tobacco Use Risk"": false, ""Substance Use Risk"": false, ""Caffeine Intake Risk"": false, ""Weight/BMI Risk"": false, ""Age Risk"": false}",1.0
Terazosin (Tezruly oral solution 1 mg/mL),Is_Safe,1,0,0.0,1,1.0,0.0,False,,,,1,0,True,1.0
Terazosin (Tezruly oral solution 1 mg/mL),Reasoning,1,0,0.0,1,1.0,0.0,False,,,,1,0,"Tezruly is the FDA-approved oral solution formulation (1 mg/mL) of terazosin, designed for patients who cannot swallow capsules. Labeled dosing (1 mg at bedtime, measured with a calibrated device, not a household spoon) is followed. Aspirin and atorvastatin are not on the interaction list.",1.0
Terazosin (added to finasteride),Patient ID,1,0,0.0,1,1.0,0.0,True,1014.0,1014.0,1014.0,1,0,1014,1.0
Terazosin (added to finasteride),Age (year),1,0,0.0,1,1.0,0.0,True,64.0,64.0,64.0,1,0,64.0,1.0
Terazosin (added to finasteride),Gender,1,0,0.0,1,1.0,0.0,False,,,,1,0,Male,1.0
Terazosin (added to finasteride),Weight (kg),1,0,0.0,1,1.0,0.0,True,84.0,84.0,84.0,1,0,84,1.0
Terazosin (added to finasteride),Height (cm),1,0,0.0,1,1.0,0.0,True,176.0,176.0,176.0,1,0,176,1.0
Terazosin (added to finasteride),BMI,1,0,0.0,1,1.0,0.0,True,27.1,27.1,27.1,1,0,27.1,1.0
Terazosin (added to finasteride),Genetic Disorders,1,1,1.0,0,0.0,0.0,False,,,,0,0,,
Terazosin (added to finasteride),Chronic Conditions,1,0,0.0,1,1.0,0.0,False,,,,1,0,BPH (large gland),1.0
Terazosin (added to finasteride),Pregnancy / Breastfeeding,1,1,1.0,0,0.0,0.0,False,,,,0,0,,
Terazosin (added to finasteride),Drug Allergies,1,0,0.0,1,1.0,0.0,False,,,,1,0,None known,1.0
Terazosin (added to finasteride),Renal Impairment,1,1,1.0,0,0.0,0.0,False,,,,0,0,,
Terazosin (added to finasteride),Hepatic Impairment,1,1,1.0,0,0.0,0.0,False,,,,0,0,,
Terazosin (added to finasteride),Cardiac Impairment,1,1,1.0,0,0.0,0.0,False,,,,0,0,,
Terazosin (added to finasteride),Respiratory Impairment,1,1,1.0,0,0.0,0.0,False,,,,0,0,,
Terazosin (added to finasteride),Alcohol Use,1,0,0.0,1,1.0,0.0,False,,,,1,0,Rare,1.0
Terazosin (added to finasteride),Tobacco Use,1,0,0.0,1,1.0,0.0,False,,,,1,0,Never,1.0
Terazosin (added to finasteride),Substance Use,1,1,1.0,0,0.0,0.0,False,,,,0,0,,
Terazosin (added to finasteride),Caffeine Intake,1,0,0.0,1,1.0,0.0,False,,,,1,0,1 coffee/day,1.0
Terazosin (added to finasteride),Current Medications,1,0,0.0,1,1.0,0.0,False,,,,1,0,Finasteride 5 mg/day,1.0
Terazosin (added to finasteride),Foods (Last 24h),1,0,0.0,1,1.0,0.0,False,,,,1,0,Balanced,1.0
Terazosin (added to finasteride),Symptoms,1,0,0.0,1,1.0,0.0,False,,,,1,0,BPH symptoms; large prostate on exam,1.0
Terazosin (added to finasteride),Diagnosis,1,0,0.0,1,1.0,0.0,False,,,,1,0,BPH with prostate enlargement,1.0
Terazosin (added to finasteride),Dosage,1,0,0.0,1,1.0,0.0,False,,,,1,1,"1 mg at bedtime, titrate",1.0
Terazosin (added to finasteride),Duration,1,0,0.0,1,1.0,0.0,False,,,,1,0,Long-term,1.0
Terazosin (added to finasteride),Prompt / Clinical Scenario,1,0,0.0,1,1.0,0.0,False,,,,1,0,A 64-year-old man on finasteride 5 mg for BPH has terazosin added because of persistent symptoms and a large prostate. Is this safe?,1.0
Terazosin (added to finasteride),Risk_Categories,1,0,0.0,1,1.0,0.0,False,,,,1,0,"{""Allergy & Adverse Drug Reaction Risk"": false, ""Drug-Drug Interaction Risk"": false, ""Drug-Food Interaction Risk"": false, ""Dosage & Toxicity Risk"": false, ""Renal Impairment Risk"": false, ""Hepatic Impairment Risk"": false, ""Cardiac Impairment Risk"": false, ""Respiratory Impairment Risk"": false, ""Bleeding Risk"": false, ""Infection Risk"": false, ""Pregnancy & Breastfeeding Risk"": false, ""Alcohol Use Risk"": false, ""Tobacco Use Risk"": false, ""Substance Use Risk"": false, ""Caffeine Intake Risk"": false, ""Weight/BMI Risk"": false, ""Age Risk"": false}",1.0
Terazosin (added to finasteride),Is_Safe,1,0,0.0,1,1.0,0.0,False,,,,1,0,True,1.0
Terazosin (added to finasteride),Reasoning,1,0,0.0,1,1.0,0.0,False,,,,1,0,"Combination alpha-blocker plus 5-alpha-reductase inhibitor (finasteride) is a recommended approach for men with large prostates and persistent symptoms. Finasteride is listed only as a MINOR interactant. With proper labeled-dose initiation of terazosin, this combination is generally safe and clinically supported.",1.0
Clozaril (clozapine) - rechallenge proposed,Patient ID,1,0,0.0,1,1.0,0.0,True,1025.0,1025.0,1025.0,1,0,1025,1.0
Clozaril (clozapine) - rechallenge proposed,Age (year),1,0,0.0,1,1.0,0.0,True,41.0,41.0,41.0,1,0,41.0,1.0
